Archivo: ../pos/10000_8.txt, Es: Positivo, Negative: 8, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 4, Suma: -7
Archivo: ../neg/11640_4.txt, Es: Negativo, Negative: 36, Positive: 4, Very negative: 3, Very positive: 0, Neutral: 19, Suma: -38
Archivo: ../neg/11641_1.txt, Es: Negativo, Negative: 9, Positive: 6, Very negative: 1, Very positive: 0, Neutral: 0, Suma: -5
Archivo: ../neg/11642_1.txt, Es: Negativo, Negative: 18, Positive: 2, Very negative: 1, Very positive: 0, Neutral: 7, Suma: -18
Archivo: ../neg/11643_2.txt, Es: Negativo, Negative: 2, Positive: 3, Very negative: 0, Very positive: 0, Neutral: 2, Suma: 1
Archivo: ../neg/11644_4.txt, Es: Negativo, Negative: 12, Positive: 1, Very negative: 1, Very positive: 0, Neutral: 0, Suma: -13
Archivo: ../neg/11645_2.txt, Es: Negativo, Negative: 6, Positive: 1, Very negative: 2, Very positive: 0, Neutral: 3, Suma: -9
Archivo: ../neg/11646_4.txt, Es: Negativo, Negative: 6, Positive: 3, Very negative: 0, Very positive: 0, Neutral: 2, Suma: -3
Archivo: ../neg/11647_2.txt, Es: Negativo, Negative: 5, Positive: 1, Very negative: 1, Very positive: 1, Neutral: 2, Suma: -4
Archivo: ../neg/11648_2.txt, Es: Negativo, Negative: 5, Positive: 0, Very negative: 1, Very positive: 0, Neutral: 0, Suma: -7
Archivo: ../neg/11649_1.txt, Es: Negativo, Negative: 4, Positive: 3, Very negative: 0, Very positive: 0, Neutral: 0, Suma: -1
Archivo: ../neg/1164_4.txt, Es: Negativo, Negative: 18, Positive: 3, Very negative: 1, Very positive: 0, Neutral: 5, Suma: -17
Archivo: ../neg/11650_1.txt, Es: Negativo, Negative: 8, Positive: 3, Very negative: 1, Very positive: 0, Neutral: 1, Suma: -7
Archivo: ../neg/11651_3.txt, Es: Negativo, Negative: 8, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 0, Suma: -7
Archivo: ../neg/11652_4.txt, Es: Negativo, Negative: 8, Positive: 3, Very negative: 0, Very positive: 0, Neutral: 2, Suma: -5
Archivo: ../neg/11653_1.txt, Es: Negativo, Negative: 6, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 0, Suma: -5
Archivo: ../neg/11654_4.txt, Es: Negativo, Negative: 4, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 1, Suma: -3
Archivo: ../neg/11655_3.txt, Es: Negativo, Negative: 13, Positive: 9, Very negative: 2, Very positive: 0, Neutral: 0, Suma: -8
Archivo: ../neg/11656_2.txt, Es: Negativo, Negative: 7, Positive: 0, Very negative: 1, Very positive: 1, Neutral: 2, Suma: -7
Archivo: ../neg/11657_4.txt, Es: Negativo, Negative: 4, Positive: 2, Very negative: 0, Very positive: 0, Neutral: 1, Suma: -2
Archivo: ../neg/11658_4.txt, Es: Negativo, Negative: 4, Positive: 2, Very negative: 0, Very positive: 0, Neutral: 1, Suma: -2
Archivo: ../neg/11659_2.txt, Es: Negativo, Negative: 11, Positive: 6, Very negative: 0, Very positive: 2, Neutral: 4, Suma: -1
Archivo: ../neg/1165_3.txt, Es: Negativo, Negative: 6, Positive: 1, Very negative: 1, Very positive: 0, Neutral: 2, Suma: -7
Archivo: ../neg/11660_1.txt, Es: Negativo, Negative: 4, Positive: 1, Very negative: 1, Very positive: 1, Neutral: 1, Suma: -3
Archivo: ../neg/11661_1.txt, Es: Negativo, Negative: 13, Positive: 0, Very negative: 1, Very positive: 0, Neutral: 1, Suma: -15
Archivo: ../neg/11662_1.txt, Es: Negativo, Negative: 8, Positive: 0, Very negative: 0, Very positive: 0, Neutral: 3, Suma: -8
Archivo: ../neg/11663_2.txt, Es: Negativo, Negative: 9, Positive: 0, Very negative: 0, Very positive: 0, Neutral: 2, Suma: -9
Archivo: ../neg/11664_3.txt, Es: Negativo, Negative: 7, Positive: 2, Very negative: 0, Very positive: 0, Neutral: 3, Suma: -5
Archivo: ../neg/11665_3.txt, Es: Negativo, Negative: 5, Positive: 0, Very negative: 0, Very positive: 1, Neutral: 1, Suma: -3
Archivo: ../neg/11666_1.txt, Es: Negativo, Negative: 10, Positive: 2, Very negative: 1, Very positive: 0, Neutral: 3, Suma: -10
Archivo: ../neg/11667_1.txt, Es: Negativo, Negative: 4, Positive: 1, Very negative: 3, Very positive: 0, Neutral: 0, Suma: -9
Archivo: ../neg/11668_3.txt, Es: Negativo, Negative: 8, Positive: 5, Very negative: 0, Very positive: 0, Neutral: 4, Suma: -3
Archivo: ../neg/11669_1.txt, Es: Negativo, Negative: 6, Positive: 3, Very negative: 2, Very positive: 0, Neutral: 2, Suma: -7
Archivo: ../neg/1166_2.txt, Es: Negativo, Negative: 6, Positive: 2, Very negative: 0, Very positive: 0, Neutral: 3, Suma: -4
Archivo: ../neg/11670_1.txt, Es: Negativo, Negative: 16, Positive: 8, Very negative: 2, Very positive: 0, Neutral: 8, Suma: -12
Archivo: ../neg/11671_2.txt, Es: Negativo, Negative: 11, Positive: 1, Very negative: 2, Very positive: 0, Neutral: 1, Suma: -14
Archivo: ../neg/11672_4.txt, Es: Negativo, Negative: 4, Positive: 3, Very negative: 0, Very positive: 0, Neutral: 0, Suma: -1
Archivo: ../neg/11673_3.txt, Es: Negativo, Negative: 1, Positive: 0, Very negative: 2, Very positive: 0, Neutral: 1, Suma: -5
Archivo: ../neg/11674_2.txt, Es: Negativo, Negative: 19, Positive: 5, Very negative: 3, Very positive: 1, Neutral: 3, Suma: -18
Archivo: ../neg/11675_3.txt, Es: Negativo, Negative: 1, Positive: 0, Very negative: 0, Very positive: 0, Neutral: 0, Suma: -1
Archivo: ../neg/11676_2.txt, Es: Negativo, Negative: 15, Positive: 5, Very negative: 1, Very positive: 0, Neutral: 4, Suma: -12
Archivo: ../neg/11677_4.txt, Es: Negativo, Negative: 4, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 0, Suma: -3
Archivo: ../neg/11678_4.txt, Es: Negativo, Negative: 10, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 0, Suma: -9
Archivo: ../neg/11679_4.txt, Es: Negativo, Negative: 5, Positive: 2, Very negative: 0, Very positive: 0, Neutral: 2, Suma: -3
Archivo: ../neg/1167_4.txt, Es: Negativo, Negative: 5, Positive: 5, Very negative: 2, Very positive: 0, Neutral: 2, Suma: -4
Archivo: ../neg/11680_3.txt, Es: Negativo, Negative: 4, Positive: 2, Very negative: 2, Very positive: 0, Neutral: 3, Suma: -6
Archivo: ../neg/11681_1.txt, Es: Negativo, Negative: 7, Positive: 1, Very negative: 4, Very positive: 0, Neutral: 1, Suma: -14
Archivo: ../neg/11682_1.txt, Es: Negativo, Negative: 2, Positive: 0, Very negative: 1, Very positive: 0, Neutral: 1, Suma: -4
Archivo: ../neg/11683_3.txt, Es: Negativo, Negative: 5, Positive: 2, Very negative: 1, Very positive: 0, Neutral: 1, Suma: -5
Archivo: ../neg/11684_3.txt, Es: Negativo, Negative: 4, Positive: 2, Very negative: 0, Very positive: 0, Neutral: 0, Suma: -2
Archivo: ../neg/11685_2.txt, Es: Negativo, Negative: 22, Positive: 1, Very negative: 1, Very positive: 0, Neutral: 3, Suma: -23
Archivo: ../neg/11686_1.txt, Es: Negativo, Negative: 12, Positive: 5, Very negative: 1, Very positive: 2, Neutral: 7, Suma: -5
Archivo: ../neg/11687_3.txt, Es: Negativo, Negative: 7, Positive: 2, Very negative: 2, Very positive: 0, Neutral: 1, Suma: -9
Archivo: ../neg/11688_1.txt, Es: Negativo, Negative: 18, Positive: 2, Very negative: 1, Very positive: 0, Neutral: 9, Suma: -18
Archivo: ../neg/11689_2.txt, Es: Negativo, Negative: 39, Positive: 7, Very negative: 4, Very positive: 1, Neutral: 16, Suma: -38
Archivo: ../neg/1168_4.txt, Es: Negativo, Negative: 16, Positive: 3, Very negative: 3, Very positive: 1, Neutral: 2, Suma: -17
Archivo: ../neg/11690_2.txt, Es: Negativo, Negative: 4, Positive: 2, Very negative: 0, Very positive: 0, Neutral: 2, Suma: -2
Archivo: ../neg/11691_4.txt, Es: Negativo, Negative: 13, Positive: 4, Very negative: 2, Very positive: 0, Neutral: 1, Suma: -13
Archivo: ../neg/11692_1.txt, Es: Negativo, Negative: 3, Positive: 0, Very negative: 1, Very positive: 0, Neutral: 0, Suma: -5
Archivo: ../neg/11693_4.txt, Es: Negativo, Negative: 4, Positive: 1, Very negative: 3, Very positive: 0, Neutral: 0, Suma: -9
Archivo: ../neg/11694_4.txt, Es: Negativo, Negative: 5, Positive: 2, Very negative: 0, Very positive: 0, Neutral: 5, Suma: -3
Archivo: ../neg/11695_1.txt, Es: Negativo, Negative: 12, Positive: 2, Very negative: 0, Very positive: 0, Neutral: 2, Suma: -10
Archivo: ../neg/11696_4.txt, Es: Negativo, Negative: 4, Positive: 1, Very negative: 1, Very positive: 0, Neutral: 0, Suma: -5
Archivo: ../neg/11697_4.txt, Es: Negativo, Negative: 3, Positive: 1, Very negative: 3, Very positive: 0, Neutral: 0, Suma: -8
Archivo: ../neg/11698_3.txt, Es: Negativo, Negative: 8, Positive: 5, Very negative: 1, Very positive: 0, Neutral: 6, Suma: -5
Archivo: ../neg/11699_1.txt, Es: Negativo, Negative: 8, Positive: 0, Very negative: 0, Very positive: 0, Neutral: 2, Suma: -8
Archivo: ../neg/1169_4.txt, Es: Negativo, Negative: 2, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 1, Suma: -1
Archivo: ../neg/116_1.txt, Es: Negativo, Negative: 5, Positive: 1, Very negative: 1, Very positive: 0, Neutral: 0, Suma: -6
Archivo: ../neg/11700_2.txt, Es: Negativo, Negative: 7, Positive: 2, Very negative: 0, Very positive: 0, Neutral: 0, Suma: -5
Archivo: ../neg/11701_3.txt, Es: Negativo, Negative: 10, Positive: 0, Very negative: 0, Very positive: 0, Neutral: 1, Suma: -10
Archivo: ../neg/11702_4.txt, Es: Negativo, Negative: 25, Positive: 3, Very negative: 0, Very positive: 0, Neutral: 2, Suma: -22
Archivo: ../neg/11703_1.txt, Es: Negativo, Negative: 21, Positive: 3, Very negative: 1, Very positive: 0, Neutral: 5, Suma: -20
Archivo: ../neg/11704_3.txt, Es: Negativo, Negative: 3, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 3, Suma: -2
Archivo: ../neg/11705_3.txt, Es: Negativo, Negative: 3, Positive: 0, Very negative: 0, Very positive: 0, Neutral: 1, Suma: -3
Archivo: ../neg/11706_3.txt, Es: Negativo, Negative: 16, Positive: 7, Very negative: 0, Very positive: 0, Neutral: 10, Suma: -9
Archivo: ../neg/11707_1.txt, Es: Negativo, Negative: 22, Positive: 1, Very negative: 1, Very positive: 0, Neutral: 3, Suma: -23
Archivo: ../neg/11708_3.txt, Es: Negativo, Negative: 6, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 0, Suma: -5
Archivo: ../neg/11709_3.txt, Es: Negativo, Negative: 1, Positive: 1, Very negative: 1, Very positive: 0, Neutral: 2, Suma: -2
Archivo: ../neg/1170_3.txt, Es: Negativo, Negative: 12, Positive: 3, Very negative: 0, Very positive: 0, Neutral: 0, Suma: -9
Archivo: ../neg/11710_4.txt, Es: Negativo, Negative: 5, Positive: 4, Very negative: 0, Very positive: 0, Neutral: 2, Suma: -1
Archivo: ../neg/11711_4.txt, Es: Negativo, Negative: 5, Positive: 6, Very negative: 0, Very positive: 0, Neutral: 3, Suma: 1
Archivo: ../neg/11712_1.txt, Es: Negativo, Negative: 9, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 2, Suma: -8
Archivo: ../neg/11713_1.txt, Es: Negativo, Negative: 4, Positive: 0, Very negative: 1, Very positive: 0, Neutral: 0, Suma: -6
Archivo: ../neg/11714_1.txt, Es: Negativo, Negative: 3, Positive: 1, Very negative: 2, Very positive: 0, Neutral: 0, Suma: -6
Archivo: ../neg/11715_1.txt, Es: Negativo, Negative: 13, Positive: 8, Very negative: 1, Very positive: 0, Neutral: 10, Suma: -7
Archivo: ../neg/11716_2.txt, Es: Negativo, Negative: 11, Positive: 0, Very negative: 1, Very positive: 0, Neutral: 3, Suma: -13
Archivo: ../neg/11717_4.txt, Es: Negativo, Negative: 3, Positive: 3, Very negative: 0, Very positive: 0, Neutral: 2, Suma: 0
Archivo: ../neg/11718_1.txt, Es: Negativo, Negative: 7, Positive: 5, Very negative: 1, Very positive: 0, Neutral: 14, Suma: -4
Archivo: ../neg/11719_1.txt, Es: Negativo, Negative: 6, Positive: 1, Very negative: 1, Very positive: 0, Neutral: 3, Suma: -7
Archivo: ../neg/1171_4.txt, Es: Negativo, Negative: 2, Positive: 1, Very negative: 1, Very positive: 0, Neutral: 0, Suma: -3
Archivo: ../neg/11720_2.txt, Es: Negativo, Negative: 4, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 1, Suma: -3
Archivo: ../neg/11721_1.txt, Es: Negativo, Negative: 4, Positive: 1, Very negative: 1, Very positive: 0, Neutral: 0, Suma: -5
Archivo: ../neg/11722_4.txt, Es: Negativo, Negative: 10, Positive: 3, Very negative: 0, Very positive: 0, Neutral: 5, Suma: -7
Archivo: ../neg/11723_1.txt, Es: Negativo, Negative: 11, Positive: 0, Very negative: 2, Very positive: 0, Neutral: 4, Suma: -15
Archivo: ../neg/11724_2.txt, Es: Negativo, Negative: 12, Positive: 2, Very negative: 1, Very positive: 0, Neutral: 3, Suma: -12
Archivo: ../neg/11725_4.txt, Es: Negativo, Negative: 9, Positive: 2, Very negative: 0, Very positive: 0, Neutral: 2, Suma: -7
Archivo: ../neg/11726_4.txt, Es: Negativo, Negative: 6, Positive: 4, Very negative: 0, Very positive: 0, Neutral: 0, Suma: -2
Archivo: ../neg/11727_4.txt, Es: Negativo, Negative: 9, Positive: 2, Very negative: 0, Very positive: 0, Neutral: 0, Suma: -7
Archivo: ../neg/11728_2.txt, Es: Negativo, Negative: 0, Positive: 0, Very negative: 1, Very positive: 0, Neutral: 0, Suma: -2
Archivo: ../neg/11729_3.txt, Es: Negativo, Negative: 8, Positive: 2, Very negative: 0, Very positive: 0, Neutral: 3, Suma: -6
Archivo: ../neg/1172_3.txt, Es: Negativo, Negative: 9, Positive: 1, Very negative: 1, Very positive: 0, Neutral: 0, Suma: -10
Archivo: ../neg/11730_4.txt, Es: Negativo, Negative: 6, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 0, Suma: -5
Archivo: ../neg/11731_4.txt, Es: Negativo, Negative: 7, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 2, Suma: -6
Archivo: ../neg/11732_1.txt, Es: Negativo, Negative: 9, Positive: 0, Very negative: 2, Very positive: 0, Neutral: 0, Suma: -13
Archivo: ../neg/11733_1.txt, Es: Negativo, Negative: 5, Positive: 2, Very negative: 0, Very positive: 0, Neutral: 7, Suma: -3
Archivo: ../neg/11734_1.txt, Es: Negativo, Negative: 11, Positive: 1, Very negative: 1, Very positive: 1, Neutral: 2, Suma: -10
Archivo: ../neg/11735_1.txt, Es: Negativo, Negative: 7, Positive: 1, Very negative: 1, Very positive: 0, Neutral: 0, Suma: -8
Archivo: ../neg/11736_2.txt, Es: Negativo, Negative: 3, Positive: 2, Very negative: 1, Very positive: 1, Neutral: 5, Suma: -1
Archivo: ../neg/11737_4.txt, Es: Negativo, Negative: 9, Positive: 3, Very negative: 3, Very positive: 0, Neutral: 1, Suma: -12
Archivo: ../neg/11738_2.txt, Es: Negativo, Negative: 14, Positive: 3, Very negative: 1, Very positive: 0, Neutral: 2, Suma: -13
Archivo: ../neg/11739_4.txt, Es: Negativo, Negative: 4, Positive: 2, Very negative: 2, Very positive: 0, Neutral: 0, Suma: -6
Archivo: ../neg/1173_1.txt, Es: Negativo, Negative: 3, Positive: 0, Very negative: 1, Very positive: 0, Neutral: 1, Suma: -5
Archivo: ../neg/11740_1.txt, Es: Negativo, Negative: 6, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 0, Suma: -5
Archivo: ../neg/11741_3.txt, Es: Negativo, Negative: 5, Positive: 6, Very negative: 0, Very positive: 0, Neutral: 4, Suma: 1
Archivo: ../neg/11742_2.txt, Es: Negativo, Negative: 3, Positive: 0, Very negative: 0, Very positive: 0, Neutral: 3, Suma: -3
Archivo: ../neg/11743_3.txt, Es: Negativo, Negative: 3, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 1, Suma: -2
Archivo: ../neg/11744_1.txt, Es: Negativo, Negative: 10, Positive: 1, Very negative: 1, Very positive: 0, Neutral: 5, Suma: -11
Archivo: ../neg/11745_1.txt, Es: Negativo, Negative: 10, Positive: 0, Very negative: 1, Very positive: 0, Neutral: 2, Suma: -12
Archivo: ../neg/11746_2.txt, Es: Negativo, Negative: 7, Positive: 1, Very negative: 1, Very positive: 0, Neutral: 3, Suma: -8
Archivo: ../neg/11747_2.txt, Es: Negativo, Negative: 7, Positive: 0, Very negative: 2, Very positive: 0, Neutral: 1, Suma: -11
Archivo: ../neg/11748_1.txt, Es: Negativo, Negative: 7, Positive: 0, Very negative: 0, Very positive: 0, Neutral: 1, Suma: -7
Archivo: ../neg/11749_4.txt, Es: Negativo, Negative: 3, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 1, Suma: -2
Archivo: ../neg/1174_4.txt, Es: Negativo, Negative: 2, Positive: 0, Very negative: 1, Very positive: 0, Neutral: 1, Suma: -4
Archivo: ../neg/11750_1.txt, Es: Negativo, Negative: 7, Positive: 0, Very negative: 1, Very positive: 0, Neutral: 1, Suma: -9
Archivo: ../neg/11751_3.txt, Es: Negativo, Negative: 8, Positive: 2, Very negative: 0, Very positive: 1, Neutral: 2, Suma: -4
Archivo: ../neg/11752_3.txt, Es: Negativo, Negative: 3, Positive: 1, Very negative: 0, Very positive: 1, Neutral: 0, Suma: 0
Archivo: ../neg/11753_1.txt, Es: Negativo, Negative: 4, Positive: 0, Very negative: 1, Very positive: 0, Neutral: 1, Suma: -6
Archivo: ../neg/11754_4.txt, Es: Negativo, Negative: 3, Positive: 1, Very negative: 3, Very positive: 0, Neutral: 2, Suma: -8
Archivo: ../neg/11755_3.txt, Es: Negativo, Negative: 0, Positive: 2, Very negative: 0, Very positive: 4, Neutral: 1, Suma: 10
Archivo: ../neg/11756_2.txt, Es: Negativo, Negative: 3, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 0, Suma: -2
Archivo: ../neg/11757_2.txt, Es: Negativo, Negative: 12, Positive: 3, Very negative: 0, Very positive: 0, Neutral: 2, Suma: -9
Archivo: ../neg/11758_1.txt, Es: Negativo, Negative: 7, Positive: 2, Very negative: 0, Very positive: 0, Neutral: 2, Suma: -5
Archivo: ../neg/11759_3.txt, Es: Negativo, Negative: 4, Positive: 0, Very negative: 1, Very positive: 0, Neutral: 2, Suma: -6
Archivo: ../neg/1175_2.txt, Es: Negativo, Negative: 6, Positive: 4, Very negative: 0, Very positive: 0, Neutral: 2, Suma: -2
Archivo: ../neg/11760_2.txt, Es: Negativo, Negative: 7, Positive: 0, Very negative: 0, Very positive: 0, Neutral: 3, Suma: -7
Archivo: ../neg/11761_1.txt, Es: Negativo, Negative: 9, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 3, Suma: -8
Archivo: ../neg/11762_1.txt, Es: Negativo, Negative: 5, Positive: 0, Very negative: 1, Very positive: 0, Neutral: 2, Suma: -7
Archivo: ../neg/11763_3.txt, Es: Negativo, Negative: 7, Positive: 2, Very negative: 2, Very positive: 0, Neutral: 5, Suma: -9
Archivo: ../neg/11764_3.txt, Es: Negativo, Negative: 9, Positive: 0, Very negative: 1, Very positive: 1, Neutral: 1, Suma: -9
Archivo: ../neg/11765_4.txt, Es: Negativo, Negative: 6, Positive: 0, Very negative: 0, Very positive: 0, Neutral: 2, Suma: -6
Archivo: ../neg/11766_1.txt, Es: Negativo, Negative: 21, Positive: 4, Very negative: 0, Very positive: 0, Neutral: 4, Suma: -17
Archivo: ../neg/11767_4.txt, Es: Negativo, Negative: 11, Positive: 3, Very negative: 0, Very positive: 0, Neutral: 3, Suma: -8
Archivo: ../neg/11768_4.txt, Es: Negativo, Negative: 17, Positive: 2, Very negative: 1, Very positive: 1, Neutral: 4, Suma: -15
Archivo: ../neg/11769_1.txt, Es: Negativo, Negative: 28, Positive: 7, Very negative: 3, Very positive: 1, Neutral: 7, Suma: -25
Archivo: ../neg/1176_4.txt, Es: Negativo, Negative: 6, Positive: 2, Very negative: 1, Very positive: 0, Neutral: 0, Suma: -6
Archivo: ../neg/11770_3.txt, Es: Negativo, Negative: 9, Positive: 1, Very negative: 1, Very positive: 0, Neutral: 0, Suma: -10
Archivo: ../neg/11771_1.txt, Es: Negativo, Negative: 14, Positive: 1, Very negative: 2, Very positive: 0, Neutral: 3, Suma: -17
Archivo: ../neg/11772_1.txt, Es: Negativo, Negative: 3, Positive: 2, Very negative: 2, Very positive: 0, Neutral: 1, Suma: -5
Archivo: ../neg/11773_1.txt, Es: Negativo, Negative: 11, Positive: 1, Very negative: 1, Very positive: 1, Neutral: 1, Suma: -10
Archivo: ../neg/11774_3.txt, Es: Negativo, Negative: 19, Positive: 2, Very negative: 1, Very positive: 0, Neutral: 3, Suma: -19
Archivo: ../neg/11775_2.txt, Es: Negativo, Negative: 5, Positive: 0, Very negative: 1, Very positive: 0, Neutral: 0, Suma: -7
Archivo: ../neg/11776_4.txt, Es: Negativo, Negative: 1, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 0, Suma: 0
Archivo: ../neg/11777_3.txt, Es: Negativo, Negative: 4, Positive: 4, Very negative: 1, Very positive: 1, Neutral: 1, Suma: 0
Archivo: ../neg/11778_3.txt, Es: Negativo, Negative: 24, Positive: 5, Very negative: 1, Very positive: 0, Neutral: 6, Suma: -21
Archivo: ../neg/11779_3.txt, Es: Negativo, Negative: 10, Positive: 4, Very negative: 1, Very positive: 0, Neutral: 3, Suma: -8
Archivo: ../neg/1177_1.txt, Es: Negativo, Negative: 3, Positive: 1, Very negative: 3, Very positive: 0, Neutral: 1, Suma: -8
Archivo: ../neg/11780_3.txt, Es: Negativo, Negative: 38, Positive: 8, Very negative: 0, Very positive: 2, Neutral: 5, Suma: -26
Archivo: ../neg/11781_1.txt, Es: Negativo, Negative: 6, Positive: 5, Very negative: 1, Very positive: 0, Neutral: 3, Suma: -3
Archivo: ../neg/11782_1.txt, Es: Negativo, Negative: 4, Positive: 2, Very negative: 1, Very positive: 0, Neutral: 1, Suma: -4
Archivo: ../neg/11783_1.txt, Es: Negativo, Negative: 3, Positive: 1, Very negative: 4, Very positive: 0, Neutral: 4, Suma: -10
Archivo: ../neg/11784_1.txt, Es: Negativo, Negative: 2, Positive: 1, Very negative: 0, Very positive: 0, Neutral: 2, Suma: -1
